Date,tier_opt_stock_weight,tier_opt_bond_weight,tier_opt_cash_weight,tier_opt_signal_stock_weight,tier_opt_turnover,tier_opt_transaction_cost,tier_opt_return_gross,tier_opt_return_net,tier_opt_hold_reason,tier1_signal,tier2_signal,tier3_signal,full_stock_signal,prob_high_vol,prob_up_strengthening_score,prob_down_strengthening_score,stock_next_return,bond_next_return,cash_next_return,base_lt25_weight,tier1_weight,tier2_weight,tier3_weight,full_weight,tier_opt_equity_net,tier_opt_equity_gross,tier_opt_fold
2021-09-09,0.68,0.20799999999999996,0.11199999999999997,0.6,0.0,0.0,-0.0002202782721013766,-0.0002202782721013766,hold,False,False,False,False,0.5543526228333233,0.037108336089685515,0.3886914349708817,-0.0006904606168036675,0.0011982449390630645,0.0,0.76,0.78,0.9,0.96,0.98,253066218.03804114,263141694.39922974,22
2021-09-10,0.68,0.20799999999999996,0.11199999999999997,0.6,0.0,0.0,-0.0011630014308755582,-0.0011630014308755582,hold,False,False,False,False,0.5938376148093282,0.038303966723217356,0.39699276315926246,-0.0028430441322045974,0.0037621133654563987,-0.00010938393742288,0.76,0.78,0.9,0.96,0.98,252771901.66435665,262835660.23212042,22
2021-09-13,0.68,0.20799999999999996,0.11199999999999997,0.6,0.0,0.0,0.004701087301764039,0.004701087301764039,hold,False,False,False,False,0.6274453758857056,0.041757827471959705,0.4163645513771391,0.007434569278125469,-0.0017039413815446158,0.0,0.76,0.78,0.9,0.96,0.98,253960204.44151372,264071273.61688843,22
2021-09-14,0.6,0.26,0.13999999999999999,0.6,0.16000000000000014,0.00016000000000000015,-0.0003928305935344567,-0.0005528305935344569,scheduled,False,False,False,False,0.6424312755213235,0.042127328784796025,0.42375697470203594,0.0006877111084910847,-0.0031568180197306672,0.00010939590357761375,0.76,0.78,0.9,0.96,0.98,253819807.47095817,263967538.3417381,22
2021-09-15,0.6,0.26,0.13999999999999999,0.6,0.0,0.0,-0.007877203189701644,-0.007877203189701644,hold,False,False,False,False,0.6476048748751025,0.04188927691442258,0.42069998874275333,-0.011842139567616816,-0.002910021914970584,-0.00010938393742288,0.76,0.78,0.9,0.96,0.98,251820417.27393848,261888212.40673485,22
2021-09-16,0.6,0.26,0.13999999999999999,0.52,0.0,0.0,-0.01106571571291755,-0.01106571571291755,hold,False,False,False,False,0.6506404057934538,0.04205525691657572,0.41125684751497993,-0.020662992032167482,0.005064477230315667,0.00010939590357761375,0.76,0.78,0.9,0.96,0.98,249033844.12567678,258990231.89967772,22
2021-09-17,0.6,0.26,0.13999999999999999,0.52,0.0,0.0,0.0005674740719247961,0.0005674740719247961,hold,False,False,False,False,0.659351179435451,0.0444376977695198,0.4255093524896979,0.0012303400835018685,-0.0005977547189889298,-0.00010938393742288,0.76,0.78,0.9,0.96,0.98,249175164.37524986,259137202.1411626,22
2021-09-20,0.6,0.26,0.13999999999999999,0.52,0.0,0.0,0.005848660743465382,0.005848660743465382,hold,False,False,False,False,0.6828693750758463,0.07964206986007438,0.4490321688488991,0.009340379757617479,0.0009401264957495936,0.0,0.76,0.78,0.9,0.96,0.98,250632505.3773779,260652807.72249708,22
2021-09-21,0.52,0.312,0.16799999999999998,0.52,0.15999999999999995,0.00015999999999999996,0.001992741035539842,0.001832741035539842,scheduled,False,False,False,False,0.6978667939647656,0.10647733355390245,0.46670172395686477,0.009227116207600305,-0.009050442000683834,0.00010939590357761375,0.76,0.78,0.9,0.96,0.98,251091849.85482317,261172221.2684744,22
2021-09-22,0.52,0.312,0.16799999999999998,0.52,0.0,0.0,-0.0004713368134469266,-0.0004713368134469266,hold,False,False,False,False,0.6908415917265879,0.10237363543137894,0.5013316290487403,0.0009383094748898202,-0.003015644996482658,-0.00010938393742288,0.76,0.78,0.9,0.96,0.98,250973501.0224301,261049121.18594083,22
2021-09-23,0.52,0.312,0.16799999999999998,0.52,0.0,0.0,-0.00498665304194538,-0.00498665304194538,hold,False,False,False,False,0.6632588337144603,0.09657503765139425,0.5308193018213085,-0.007982189336630086,-0.0026792134195440243,0.0,0.76,0.78,0.9,0.96,0.98,249721983.25010893,259747359.79168183,22
2021-09-24,0.52,0.312,0.16799999999999998,0.6,0.0,0.0,-0.015904386700890647,-0.015904386700890647,hold,False,False,False,False,0.6304529689461998,0.09271084331208837,0.5506805012768781,-0.028297759463834282,-0.00381266596056673,0.0,0.76,0.78,0.9,0.96,0.98,245750308.26078582,255616237.33701953,22
2021-09-27,0.52,0.312,0.16799999999999998,0.6,0.0,0.0,-0.0005086000883530453,-0.0005086000883530453,hold,False,False,False,False,0.5866701988660554,0.09570853416412138,0.5547793355597027,-0.0016395656620109555,0.0010435754618320914,0.00010939590357761375,0.76,0.78,0.9,0.96,0.98,245625319.6322916,255486230.89612544,22
2021-09-28,0.6,0.26,0.13999999999999999,0.6,0.15999999999999995,0.00015999999999999996,-0.0018880087336526994,-0.0020480087336526994,scheduled,False,False,False,False,0.5970512366505907,0.16157674720731888,0.5059893866245674,-0.0036738378173694075,0.0012165152183420957,0.0,0.76,0.78,0.9,0.96,0.98,245122276.83247843,255003870.66086555,22
2021-09-29,0.6,0.26,0.13999999999999999,0.6,0.0,0.0,0.004782412047597968,0.004782412047597968,hold,False,False,False,False,0.6043320340076421,0.20658175476093604,0.47259698632255986,0.006201797446634183,0.004082052229297917,0.0,0.76,0.78,0.9,0.96,0.98,246294552.5623367,256223404.24409816,22
2021-09-30,0.6,0.26,0.13999999999999999,0.6,0.0,0.0,-0.012939157155988217,-0.012939157155988217,hold,False,False,False,False,0.6099203930913906,0.2418735621865878,0.44625428285948654,-0.020989544559106066,-0.0012107804540236744,-0.000218767874845871,0.76,0.78,0.9,0.96,0.98,243107708.6400688,252908089.34954146,22
2021-10-01,0.6,0.26,0.13999999999999999,0.6,0.0,0.0,0.0073043011563533695,0.0073043011563533695,hold,False,False,False,False,0.614575231568478,0.26994424890668867,0.4258790783527746,0.013499210521749738,-0.0031174702262521947,0.00010940787235069749,0.76,0.78,0.9,0.96,0.98,244883440.55740687,254755406.19902843,22
2021-10-04,0.6,0.26,0.13999999999999999,0.52,0.0,0.0,0.003912296707827663,0.003912296707827663,hold,False,False,False,False,0.6610692542019951,0.2914593862830973,0.40813596937382624,0.006407732298403523,0.00026022049532903324,0.0,0.76,0.78,0.9,0.96,0.98,245841497.2357011,255752084.93600217,22
2021-10-05,0.78,0.143,0.07699999999999999,0.78,0.3600000000000001,0.00036000000000000013,0.0065851632726253734,0.006225163272625373,scheduled,True,False,False,False,0.6811324835735163,0.32670047039831995,0.37926421085986795,0.009174981004315574,-0.0039952581170683565,0.0,0.76,0.78,0.9,0.96,0.98,247371900.69518006,257436254.17262012,23
2021-10-06,0.78,0.143,0.07699999999999999,0.9,0.0,0.0,-0.00420131081613517,-0.00420131081613517,hold,True,True,False,False,0.7044756964532735,0.3845148347604948,0.3321989417961431,-0.004986642812982778,-0.0021799260280321864,0.0,0.76,0.78,0.9,0.96,0.98,246332614.45318148,256354684.45349935,23
2021-10-07,0.78,0.143,0.07699999999999999,0.9,0.0,0.0,-0.0063322653629657435,-0.0063322653629657435,hold,True,True,False,False,0.6764973369008453,0.439564890459339,0.29204949313532863,-0.007669701806601648,-0.00244683883787733,0.0,0.76,0.78,0.9,0.96,0.98,244772770.97091085,254731378.56450045,23
2021-10-08,0.96,0.026000000000000023,0.01400000000000001,0.96,0.3599999999999999,0.00035999999999999986,-0.003229864549694235,-0.0035898645496942345,tier_force,True,True,True,False,0.6361772080336624,0.47794869303342713,0.2629709480265644,-0.0034878160628116772,0.004555341177114425,0.0,0.76,0.78,0.9,0.96,0.98,243894069.87767193,253908630.71518025,23
2021-10-11,0.96,0.026000000000000023,0.01400000000000001,0.96,0.0,0.0,0.0077375656572246125,0.0077375656572246125,tier_force,True,True,True,False,0.594047810142831,0.5187303464259514,0.24029115997278255,0.00800799824643006,0.0019187438712213734,0.0,0.76,0.78,0.9,0.96,0.98,245781216.25675818,255873265.41627496,23
2021-10-12,0.98,0.013000000000000012,0.007000000000000005,0.98,0.040000000000000036,4.000000000000004e-05,0.018078090530416296,0.018038090530416297,tier_force,True,True,True,True,0.5638575330418318,0.5484562625436546,0.2205737696466388,0.01841663931412918,0.002349982607287915,-0.00010939590357761375,0.76,0.78,0.9,0.96,0.98,250214640.0862734,260498965.47278363,23
2021-10-13,0.98,0.013000000000000012,0.007000000000000005,0.98,0.0,0.0,0.00611090885085195,0.00611090885085195,tier_force,True,True,True,True,0.5259389370711125,0.5748318658200524,0.2053813580333112,0.006300496570289749,-0.004949511010650665,0.00010940787235069749,0.76,0.78,0.9,0.96,0.98,251743678.94498935,262090850.90652904,23
2021-10-14,0.98,0.013000000000000012,0.007000000000000005,0.98,0.0,0.0,0.00983577534409258,0.00983577534409258,tier_force,True,True,True,True,0.4696714293235151,0.6113259945509845,0.18591739877268348,0.010055812044539758,-0.0013965144793337547,-0.00010939590357761375,0.76,0.78,0.9,0.96,0.98,254219773.2153876,264668717.63578773,23
2021-10-15,0.98,0.013000000000000012,0.007000000000000005,0.98,0.0,0.0,0.007369754695172351,0.007369754695172351,tier_force,True,True,True,True,0.4124387222359782,0.6549846654984195,0.16450298670262664,0.007567685444287875,-0.0035828492484435426,0.0,0.76,0.78,0.9,0.96,0.98,256093310.58264732,266619261.16024932,23
2021-10-18,0.98,0.013000000000000012,0.007000000000000005,0.98,0.0,0.0,-0.0012847168261426048,-0.0012847168261426048,tier_force,True,True,True,True,0.3377142255440508,0.6819639413833047,0.1529143644481273,-0.0013051222580671151,-0.00043823178744861746,0.0,0.76,0.78,0.9,0.96,0.98,255764303.19747922,266276730.909263,23
2021-10-19,0.98,0.013000000000000012,0.007000000000000005,0.98,0.0,0.0,0.005950537279737634,0.005950537279737634,tier_force,True,True,True,True,0.27962217162811415,0.6777071850643069,0.15872635510299565,0.006106897311430659,-0.0026324681126470573,0.0,0.76,0.78,0.9,0.96,0.98,257286238.21848196,267861220.52326527,23
2021-10-20,0.98,0.013000000000000012,0.007000000000000005,0.98,0.0,0.0,-0.00820118794253693,-0.00820118794253693,tier_force,True,True,True,True,0.23987568621161323,0.6698016481423845,0.1671119041376726,-0.008402402482821758,0.0025512685098763033,0.0,0.76,0.78,0.9,0.96,0.98,255176185.42382386,265664440.31123665,23
2021-10-21,0.98,0.013000000000000012,0.007000000000000005,0.98,0.0,0.0,0.010049974445223896,0.010049974445223896,tier_force,True,True,True,True,0.22354236844422476,0.6434139548191727,0.18267125114812272,0.01023800158181265,0.0012282338416187422,0.00010940787235069749,0.76,0.78,0.9,0.96,0.98,257740699.566363,268334361.1473693,23
2021-10-22,0.98,0.013000000000000012,0.007000000000000005,0.98,0.0,0.0,0.0031001150492142595,0.0031001150492142595,tier_force,True,True,True,True,0.24034906516404492,0.6356002490869648,0.19419686621178528,0.0031486667854425665,0.0012271116154827233,-0.00021869307439015273,0.76,0.78,0.9,0.96,0.98,258539725.3878837,269166228.5385835,23
2021-10-25,0.98,0.013000000000000012,0.007000000000000005,0.98,0.0,0.0,0.0023477581247634055,0.0023477581247634055,tier_force,True,True,True,True,0.24520286388644233,0.5832146963607097,0.22655412540775788,0.0023213559784371895,0.005602251222689203,0.0,0.76,0.78,0.9,0.96,0.98,259146714.1287372,269798165.73854697,23
2021-10-26,0.98,0.013000000000000012,0.007000000000000005,0.98,0.0,0.0,0.010850526389771274,0.010850526389771274,tier_force,True,True,True,True,0.25403625903612864,0.5314384729512651,0.2516580491210688,0.011105044119542606,-0.0026113872123899595,0.0002187409115126382,0.76,0.78,0.9,0.96,0.98,261958592.3892136,272725617.855805,23
2021-10-27,0.96,0.026000000000000023,0.01400000000000001,0.96,0.040000000000000036,4.000000000000004e-05,0.004733351518183545,0.004693351518183545,tier_force,True,True,True,False,0.2447922567880637,0.4901335342931392,0.2713886198509664,0.004918759580507803,0.0004362431113866805,0.0,0.76,0.78,0.9,0.96,0.98,263188056.1465047,274016524.0731303,23
2021-10-28,0.96,0.026000000000000023,0.01400000000000001,0.96,0.0,0.0,0.0032802388280154127,0.0032802388280154127,tier_force,True,True,True,False,0.23361412494305422,0.45344680089848505,0.27873304539811333,0.0034190381771197487,-7.837776998254053e-05,0.0,0.76,0.78,0.9,0.96,0.98,264051375.82734635,274915363.7149128,23
2021-10-29,0.96,0.026000000000000023,0.01400000000000001,0.9,0.0,0.0,0.004074680512975872,0.004074680512975872,hold,True,True,False,False,0.22331918000372986,0.3987630652000262,0.3030039274519223,0.004181448563534085,0.002444292116331237,-0.00021869307439015273,0.76,0.78,0.9,0.96,0.98,265127300.82285452,276035555.99015963,23
2021-11-01,0.96,0.026000000000000023,0.01400000000000001,0.78,0.0,0.0,0.010109282982433385,0.010109282982433385,hold,True,False,False,False,0.21762626939783053,0.32962320209173673,0.3051567972329897,0.01061542290475126,-0.00313550023568554,0.0,0.76,0.78,0.9,0.96,0.98,267807547.7332415,278826077.5388775,23
2021-11-02,0.76,0.156,0.08399999999999999,0.76,0.3999999999999999,0.0003999999999999999,0.010596339873869052,0.010196339873869052,scheduled,False,False,False,False,0.213356586443406,0.27190782542329794,0.29305049527298954,0.012818554620604106,0.005417021741087158,0.0001093210785754195,0.76,0.78,0.9,0.96,0.98,270538204.51071703,281780613.42217726,23
2021-11-03,0.76,0.156,0.08399999999999999,0.76,0.0,0.0,0.001579191048505576,0.001579191048505576,hold,False,False,False,False,0.21052614750118678,0.22666071082723713,0.29406041531784727,0.000954162160134775,0.005474537223097098,0.0,0.76,0.78,0.9,0.96,0.98,270965436.0215592,282225598.844536,23
2021-11-04,0.76,0.156,0.08399999999999999,0.76,0.0,0.0,-0.0016945480017086442,-0.0016945480017086442,hold,False,False,False,False,0.21552358159163315,0.1920154123554958,0.2965538921813351,-0.0013547836947047642,-0.004321170865451807,0.00010940787235069749,0.76,0.78,0.9,0.96,0.98,270506272.08341676,281747354.01998293,23
2021-11-05,0.76,0.156,0.08399999999999999,0.76,0.0,0.0,-0.004531851195633473,-0.004531851195633473,hold,False,False,False,False,0.22112072194918034,0.16532568453571814,0.296772890316002,-0.006883134428898652,0.00460064864473253,-0.00021869307439015273,0.76,0.78,0.9,0.96,0.98,269280377.9108492,280470516.9368009,23
2021-11-08,0.76,0.156,0.08399999999999999,0.76,0.0,0.0,-0.012504001716346639,-0.012504001716346639,hold,False,False,False,False,0.22587017424631148,0.14145434210158722,0.285741592218364,-0.014696803911443568,-0.008554043228522601,0.0,0.76,0.78,0.9,0.96,0.98,265913295.60327342,276963513.11163855,23
2021-11-09,0.76,0.156,0.08399999999999999,0.76,0.0,0.0,0.001613191958629068,0.001613191958629068,hold,False,False,False,False,0.2481694084236624,0.12569876679635997,0.29330138864381095,0.0027723968291712975,-0.0032244397573170103,0.0001093210785754195,0.76,0.78,0.9,0.96,0.98,266342264.79343322,277410308.4238239,23
2021-11-10,0.76,0.156,0.08399999999999999,0.74,0.0,0.0,0.008324668254769546,0.008324668254769546,hold,False,False,False,False,0.2792663337163331,0.12089344777917563,0.29875976204567223,0.010522802390793728,0.0020983233190148276,0.0,0.76,0.78,0.9,0.96,0.98,268559475.79006255,279719657.21190554,23
2021-11-11,0.76,0.156,0.08399999999999999,0.74,0.0,0.0,-0.0007859605132855356,-0.0007859605132855356,hold,False,False,False,False,0.29975288390161114,0.11710985112137563,0.3030101841244147,-0.00022830652758731862,-0.00392594584819983,0.0,0.76,0.78,0.9,0.96,0.98,268348398.6466229,279499808.60654724,23
2021-11-12,0.76,0.156,0.08399999999999999,0.74,0.0,0.0,0.005266162428195871,0.005266162428195871,hold,False,False,False,False,0.3081194747540468,0.10653088011439137,0.30453924888513284,0.007121021424765672,-0.000875845434668121,-0.00010930912878348575,0.76,0.78,0.9,0.96,0.98,269761564.90124226,280971699.9973189,23
2021-11-15,0.76,0.156,0.08399999999999999,0.74,0.0,0.0,0.0009624844955750005,0.0009624844955750005,hold,False,False,False,False,0.33393784679868177,0.0987925642367304,0.3062483113453893,0.0005286483009279141,0.00359430632608837,0.0,0.76,0.78,0.9,0.96,0.98,270021206.2249617,281242130.9022617,23
2021-11-16,0.76,0.156,0.08399999999999999,0.74,0.0,0.0,0.007979270498751774,0.007979270498751774,hold,False,False,False,False,0.3345492904476699,0.09270820180041663,0.307728727976312,0.010361429316997794,0.0006115464566225359,0.0001093210785754195,0.76,0.78,0.9,0.96,0.98,272175778.4698299,283486237.9403762,23
2021-11-17,0.76,0.156,0.08399999999999999,0.74,0.0,0.0,0.004659514763852152,0.004659514763852152,hold,False,False,False,False,0.32645173110756104,0.08805560187651183,0.3088049728077324,0.005575482932571152,0.0027060752249876696,0.0,0.76,0.78,0.9,0.96,0.98,273443985.527973,284807146.2514083,23
2021-11-18,0.76,0.156,0.08399999999999999,0.74,0.0,0.0,-0.009963927724729798,-0.009963927724729798,hold,False,False,False,False,0.3195096517964663,0.08418952097684458,0.3064606517249394,-0.011609267158457559,-0.007313363360910596,0.0,0.76,0.78,0.9,0.96,0.98,270719409.4194103,281969348.4306727,23
2021-11-19,0.76,0.156,0.08399999999999999,0.74,0.0,0.0,-0.004116214189950595,-0.004116214189950595,hold,False,False,False,False,0.30894472173336607,0.0810500416834143,0.30373211128782407,-0.004557846675967703,-0.004122235573059796,-0.00010930912878348575,0.76,0.78,0.9,0.96,0.98,269605070.34486306,280808702.1975313,23
2021-11-22,0.76,0.156,0.08399999999999999,0.74,0.0,0.0,0.00293739539281933,0.00293739539281933,hold,False,False,False,False,0.33640170821162657,0.07958294186078121,0.30838062987056614,0.003220193964705853,0.0030824680066829924,0.0001093210785754195,0.76,0.78,0.9,0.96,0.98,270397007.03637475,281633548.38562983,23
2021-11-23,0.68,0.20799999999999996,0.11199999999999997,0.68,0.15999999999999992,0.00015999999999999993,-0.010219761474789937,-0.010379761474789938,scheduled,False,False,False,False,0.3585186077550992,0.08410445438263645,0.3146508991126574,-0.018958806670089423,0.012906104246608763,-0.00010930912878348575,0.76,0.78,0.9,0.96,0.98,267590350.59984007,278755320.69783,23
2021-11-24,0.68,0.20799999999999996,0.11199999999999997,0.68,0.0,0.0,0.014301224372878956,0.014301224372878956,hold,False,False,False,False,0.35877784515887085,0.08381034876934809,0.31725542263455175,0.021702469708922756,-0.0022533605287931024,0.0001093210785754195,0.76,0.78,0.9,0.96,0.98,271417220.24378574,282741863.08426356,23
2021-11-26,0.68,0.20799999999999996,0.11199999999999997,0.68,0.0,0.0,-0.008752148088689852,-0.008752148088689852,hold,False,False,False,False,0.4145764419843971,0.12998925557177315,0.30786469637768205,-0.014686290464073215,0.005994096390883108,-0.00010930912878348575,0.76,0.78,0.9,0.96,0.98,269041736.5383916,280267264.42767805,23
2021-11-29,0.68,0.20799999999999996,0.11199999999999997,0.68,0.0,0.0,-0.011164893008402451,-0.011164893008402451,hold,False,False,False,False,0.4180243964798912,0.12472108868638895,0.3229896919367912,-0.01701322197162869,0.0018839133245414086,0.0001093210785754195,0.76,0.78,0.9,0.96,0.98,266037914.33514568,277138110.40658534,23
2021-11-30,0.68,0.20799999999999996,0.11199999999999997,0.68,0.0,0.0,0.0044525424118172525,0.0044525424118172525,hold,False,False,False,False,0.437913794503187,0.14291280911556065,0.3274026817690399,0.007207332798940591,-0.0021559802474151457,0.0,0.76,0.78,0.9,0.96,0.98,267222459.43187433,278372079.59710157,23
